6/11/2015	1.4093
5/11/2015	1.4069
4/11/2015	1.3978
3/11/2015	1.3997
2/11/2015	1.4032
30/10/2015	1.3998
29/10/2015	1.4025
28/10/2015	1.3958
27/10/2015	1.3926
26/10/2015	1.3927
23/10/2015	1.3906
22/10/2015	1.3919
21/10/2015	1.3933
20/10/2015	1.3893
19/10/2015	1.3841
16/10/2015	1.3828
15/10/2015	1.3781
14/10/2015	1.3874
13/10/2015	1.4011
12/10/2015	1.3983
9/10/2015	1.3939
8/10/2015	1.4129
7/10/2015	1.4128
6/10/2015	1.4264
5/10/2015	1.4205
2/10/2015	1.4342
1/10/2015	1.4271
30/9/2015	1.4234
29/9/2015	1.4277
28/9/2015	1.4279
25/9/2015	1.4237
24/9/2015	1.4282
23/9/2015	1.4215
22/9/2015	1.4168
21/9/2015	1.408
18/9/2015	1.3913
17/9/2015	1.3985
16/9/2015	1.4021
15/9/2015	1.4017
14/9/2015	1.4071
11/9/2015	1.4157
10/9/2015	1.4154
9/9/2015	1.4152
8/9/2015	1.4204
7/9/2015	1.4277
4/9/2015	1.4187
3/9/2015	1.417
2/9/2015	1.4173
1/9/2015	1.4104
31/8/2015	1.4123
28/8/2015	1.407
27/8/2015	1.4004
26/8/2015	1.4007
25/8/2015	1.3969
24/8/2015	1.413
21/8/2015	1.4055
20/8/2015	1.4042
19/8/2015	1.4024
18/8/2015	1.4016
17/8/2015	1.4096
14/8/2015	1.4027
13/8/2015	1.3991
12/8/2015	1.4035
11/8/2015	1.4015
10/8/2015	1.3881
7/8/2015	1.3829
6/8/2015	1.3861
5/8/2015	1.3843
4/8/2015	1.376
3/8/2015	1.3768
31/7/2015	1.3749
30/7/2015	1.3741
29/7/2015	1.3653
28/7/2015	1.3674
27/7/2015	1.3693
24/7/2015	1.3732
23/7/2015	1.366
22/7/2015	1.365
21/7/2015	1.3668
20/7/2015	1.3725
17/7/2015	1.3661
16/7/2015	1.3677
15/7/2015	1.3626
14/7/2015	1.361
13/7/2015	1.3537
10/7/2015	1.3486
9/7/2015	1.3516
8/7/2015	1.3545
7/7/2015	1.3555
6/7/2015	1.3506
3/7/2015	1.3486
2/7/2015	1.3519
1/7/2015	1.3487
30/6/2015	1.3455
29/6/2015	1.3488
26/6/2015	1.3463
25/6/2015	1.3425
24/6/2015	1.344
23/6/2015	1.3386
22/6/2015	1.3348
19/6/2015	1.3378
18/6/2015	1.3308
17/6/2015	1.3479
16/6/2015	1.3464
15/6/2015	1.3465
12/6/2015	1.3487
11/6/2015	1.3459
10/6/2015	1.3447
9/6/2015	1.3513
8/6/2015	1.3602
5/6/2015	1.3484
4/6/2015	1.3446
3/6/2015	1.3483
2/6/2015	1.3558
1/6/2015	1.3519
29/5/2015	1.3485
28/5/2015	1.3494
27/5/2015	1.3525
26/5/2015	1.347
25/5/2015	1.3412
22/5/2015	1.3311
21/5/2015	1.3351
20/5/2015	1.337
19/5/2015	1.3311
18/5/2015	1.3212
15/5/2015	1.3263
14/5/2015	1.3179
13/5/2015	1.3309
12/5/2015	1.3347
11/5/2015	1.3339
8/5/2015	1.3303
7/5/2015	1.33
6/5/2015	1.3281
5/5/2015	1.3361
4/5/2015	1.3332
1/5/2015	1.3247
30/4/2015	1.3207
29/4/2015	1.3226
28/4/2015	1.3228
27/4/2015	1.3331
24/4/2015	1.3378
23/4/2015	1.3473
22/4/2015	1.3438
21/4/2015	1.3504
20/4/2015	1.3475
17/4/2015	1.3432
16/4/2015	1.3528
15/4/2015	1.3607
14/4/2015	1.3618
13/4/2015	1.3732
10/4/2015	1.3635
9/4/2015	1.3537
8/4/2015	1.3543
7/4/2015	1.3571
6/4/2015	1.3527
3/4/2015	1.3561
2/4/2015	1.3592
1/4/2015	1.3679
31/3/2015	1.3745
30/3/2015	1.3749
27/3/2015	1.371
26/3/2015	1.3653
25/3/2015	1.3684
24/3/2015	1.364
23/3/2015	1.373
20/3/2015	1.3892
19/3/2015	1.3848
18/3/2015	1.3929
17/3/2015	1.3897
16/3/2015	1.3893
13/3/2015	1.3889
12/3/2015	1.3801
11/3/2015	1.3887
10/3/2015	1.3879
9/3/2015	1.3797
6/3/2015	1.3699
5/3/2015	1.3688
4/3/2015	1.3663
3/3/2015	1.3648
2/3/2015	1.3637
27/2/2015	1.3601
26/2/2015	1.3496
25/2/2015	1.355
24/2/2015	1.3619
23/2/2015	1.3626
20/2/2015	1.3593
19/2/2015	1.3569
18/2/2015	1.3606
17/2/2015	1.3547
16/2/2015	1.3567
13/2/2015	1.3565
12/2/2015	1.3594
11/2/2015	1.3606
10/2/2015	1.3557
9/2/2015	1.3546
6/2/2015	1.3459
5/2/2015	1.3472
4/2/2015	1.3468
3/2/2015	1.3515
2/2/2015	1.3525
30/1/2015	1.3526
29/1/2015	1.353
28/1/2015	1.3512
27/1/2015	1.3426
26/1/2015	1.3447
23/1/2015	1.3435
22/1/2015	1.3331
21/1/2015	1.3344
20/1/2015	1.3368
19/1/2015	1.3321
16/1/2015	1.3265
15/1/2015	1.3275
14/1/2015	1.3352
13/1/2015	1.3363
12/1/2015	1.3365
9/1/2015	1.3372
8/1/2015	1.3379
7/1/2015	1.337
6/1/2015	1.3354
5/1/2015	1.3352
2/1/2015	1.3283
1/1/2015	1.3254
31/12/2014	1.3217
30/12/2014	1.3235
29/12/2014	1.3228
26/12/2014	1.3214
25/12/2014	1.3236
24/12/2014	1.3234
23/12/2014	1.3212
22/12/2014	1.3188
19/12/2014	1.3158
18/12/2014	1.3135
17/12/2014	1.305
16/12/2014	1.3031
15/12/2014	1.3125
12/12/2014	1.3097
11/12/2014	1.3127
10/12/2014	1.3137
9/12/2014	1.3183
8/12/2014	1.3214
5/12/2014	1.317
4/12/2014	1.3143
3/12/2014	1.3111
2/12/2014	1.3067
1/12/2014	1.3058
28/11/2014	1.3044
27/11/2014	1.2986
26/11/2014	1.3024
25/11/2014	1.3034
24/11/2014	1.3033
21/11/2014	1.2992
20/11/2014	1.3012
19/11/2014	1.3037
18/11/2014	1.2974
17/11/2014	1.2979
14/11/2014	1.2978
13/11/2014	1.2909
12/11/2014	1.2904
11/11/2014	1.2948
10/11/2014	1.2881
7/11/2014	1.2946
6/11/2014	1.2918
5/11/2014	1.295
4/11/2014	1.2896
3/11/2014	1.2878
31/10/2014	1.2834
30/10/2014	1.2783
29/10/2014	1.2721
28/10/2014	1.2737
27/10/2014	1.2762
24/10/2014	1.2773
23/10/2014	1.2733
22/10/2014	1.2697
21/10/2014	1.2722
20/10/2014	1.2726
17/10/2014	1.2727
16/10/2014	1.2745
15/10/2014	1.2777
14/10/2014	1.2752
13/10/2014	1.271
10/10/2014	1.2737
9/10/2014	1.2691
8/10/2014	1.2788
7/10/2014	1.279
6/10/2014	1.2777
3/10/2014	1.275
2/10/2014	1.2725
1/10/2014	1.2763
30/9/2014	1.2755
29/9/2014	1.2741
26/9/2014	1.2703
25/9/2014	1.2691
24/9/2014	1.2654
23/9/2014	1.2672
22/9/2014	1.2681
19/9/2014	1.2668
18/9/2014	1.2685
17/9/2014	1.2637
16/9/2014	1.2613
15/9/2014	1.2653
12/9/2014	1.2623
11/9/2014	1.2645
10/9/2014	1.2639
9/9/2014	1.2596
8/9/2014	1.2544
5/9/2014	1.2544
4/9/2014	1.252
3/9/2014	1.2523
2/9/2014	1.2533
1/9/2014	1.2492
29/8/2014	1.2482
28/8/2014	1.25
27/8/2014	1.2478
26/8/2014	1.2488
25/8/2014	1.2498
22/8/2014	1.2481
21/8/2014	1.2503
20/8/2014	1.2494
19/8/2014	1.2448
18/8/2014	1.2441
15/8/2014	1.2446
14/8/2014	1.2458
13/8/2014	1.2501
12/8/2014	1.251
11/8/2014	1.2501
8/8/2014	1.2518
7/8/2014	1.2512
6/8/2014	1.2499
5/8/2014	1.2455
4/8/2014	1.2467
1/8/2014	1.2486
31/7/2014	1.2474
30/7/2014	1.2437
29/7/2014	1.2412
28/7/2014	1.242
25/7/2014	1.2409
24/7/2014	1.2384
23/7/2014	1.2381
22/7/2014	1.241
21/7/2014	1.241
18/7/2014	1.2418
17/7/2014	1.2409
16/7/2014	1.2425
15/7/2014	1.2422
14/7/2014	1.2398
11/7/2014	1.241
10/7/2014	1.2433
9/7/2014	1.2422
8/7/2014	1.2438
7/7/2014	1.2465
4/7/2014	1.2461
3/7/2014	1.2466
2/7/2014	1.2458
1/7/2014	1.2468
30/6/2014	1.2483
27/6/2014	1.2497
26/6/2014	1.2499
25/6/2014	1.251
24/6/2014	1.2488
23/6/2014	1.2487
20/6/2014	1.25
19/6/2014	1.2487
18/6/2014	1.2526
17/6/2014	1.2517
16/6/2014	1.2508
13/6/2014	1.2506
12/6/2014	1.2473
11/6/2014	1.2506
10/6/2014	1.25
9/6/2014	1.2498
6/6/2014	1.2526
5/6/2014	1.2564
4/6/2014	1.2573
3/6/2014	1.2568
2/6/2014	1.2559
30/5/2014	1.2534
29/5/2014	1.2547
28/5/2014	1.2562
27/5/2014	1.2562
26/5/2014	1.2533
23/5/2014	1.2534
22/5/2014	1.2528
21/5/2014	1.2527
20/5/2014	1.2522
19/5/2014	1.2496
16/5/2014	1.2532
15/5/2014	1.2531
14/5/2014	1.2489
13/5/2014	1.2529
12/5/2014	1.2505
9/5/2014	1.2487
8/5/2014	1.247
7/5/2014	1.2489
6/5/2014	1.248
5/5/2014	1.2502
2/5/2014	1.2529
1/5/2014	1.2526
30/4/2014	1.2568
29/4/2014	1.2559
28/4/2014	1.2558
25/4/2014	1.257
24/4/2014	1.2574
23/4/2014	1.2564
22/4/2014	1.2564
21/4/2014	1.253
18/4/2014	1.2519
17/4/2014	1.2499
16/4/2014	1.2518
15/4/2014	1.252
14/4/2014	1.2524
11/4/2014	1.2473
10/4/2014	1.2484
9/4/2014	1.2498
8/4/2014	1.2533
7/4/2014	1.2614
4/4/2014	1.2647
3/4/2014	1.2624
2/4/2014	1.2607
1/4/2014	1.2605
31/3/2014	1.2597
28/3/2014	1.2612
27/3/2014	1.2653
26/3/2014	1.2665
25/3/2014	1.2694
24/3/2014	1.2723
21/3/2014	1.274
20/3/2014	1.2776
19/3/2014	1.2656
18/3/2014	1.2662
17/3/2014	1.2654
14/3/2014	1.2647
13/3/2014	1.2651
12/3/2014	1.2692
11/3/2014	1.2666
10/3/2014	1.2671
7/3/2014	1.2638
6/3/2014	1.2646
5/3/2014	1.2692
4/3/2014	1.2702
3/3/2014	1.2679
28/2/2014	1.2656
27/2/2014	1.2673
26/2/2014	1.2644
25/2/2014	1.2653
24/2/2014	1.2659
21/2/2014	1.2658
20/2/2014	1.266
19/2/2014	1.2607
18/2/2014	1.2615
17/2/2014	1.2599
14/2/2014	1.2605
13/2/2014	1.2666
12/2/2014	1.2651
11/2/2014	1.2678
10/2/2014	1.2701
7/2/2014	1.2687
6/2/2014	1.269
5/2/2014	1.2691
4/2/2014	1.2694
3/2/2014	1.2755
31/1/2014	1.2772
30/1/2014	1.2762
29/1/2014	1.2744
28/1/2014	1.2744
27/1/2014	1.2772
24/1/2014	1.2813
23/1/2014	1.2784
22/1/2014	1.2782
21/1/2014	1.2793
20/1/2014	1.2763
17/1/2014	1.2727
16/1/2014	1.2735
15/1/2014	1.2726
14/1/2014	1.2674
13/1/2014	1.2652
10/1/2014	1.2702
9/1/2014	1.2714
8/1/2014	1.2706
7/1/2014	1.271
6/1/2014	1.2677
3/1/2014	1.2666
2/1/2014	1.2676
1/1/2014	1.2658
31/12/2013	1.2641
30/12/2013	1.2686
27/12/2013	1.2674
26/12/2013	1.2679
25/12/2013	1.2659
24/12/2013	1.2667
23/12/2013	1.2657
20/12/2013	1.2671
19/12/2013	1.2648
18/12/2013	1.2591
17/12/2013	1.2581
16/12/2013	1.2561
13/12/2013	1.2573
12/12/2013	1.2538
11/12/2013	1.2508
10/12/2013	1.2504
9/12/2013	1.2496
6/12/2013	1.2534
5/12/2013	1.2544
4/12/2013	1.2549
3/12/2013	1.2557
2/12/2013	1.2548
29/11/2013	1.2557
28/11/2013	1.2546
27/11/2013	1.2532
26/11/2013	1.252
25/11/2013	1.2519
22/11/2013	1.2519
21/11/2013	1.2489
20/11/2013	1.244
19/11/2013	1.2434
18/11/2013	1.2463
15/11/2013	1.2483
14/11/2013	1.2486
13/11/2013	1.2493
12/11/2013	1.2508
11/11/2013	1.2483
8/11/2013	1.2425
7/11/2013	1.2425
6/11/2013	1.2422
5/11/2013	1.2416
4/11/2013	1.2438
1/11/2013	1.2415
31/10/2013	1.2383
30/10/2013	1.2376
29/10/2013	1.2403
28/10/2013	1.2364
25/10/2013	1.2359
24/10/2013	1.2374
23/10/2013	1.2397
22/10/2013	1.2405
21/10/2013	1.2409
18/10/2013	1.2374
17/10/2013	1.2412
16/10/2013	1.2444
15/10/2013	1.2428
14/10/2013	1.2449
11/10/2013	1.2457
10/10/2013	1.2509
9/10/2013	1.2511
8/10/2013	1.2482
7/10/2013	1.248
4/10/2013	1.2465
3/10/2013	1.2485
2/10/2013	1.252
1/10/2013	1.2517
30/9/2013	1.2562
27/9/2013	1.2564
26/9/2013	1.2554
25/9/2013	1.2541
24/9/2013	1.2557
23/9/2013	1.2517
20/9/2013	1.2482
19/9/2013	1.2446
18/9/2013	1.2588
17/9/2013	1.2613
16/9/2013	1.26
13/9/2013	1.2693
12/9/2013	1.2674
11/9/2013	1.2684
10/9/2013	1.2693
9/9/2013	1.2722
6/9/2013	1.2788
5/9/2013	1.2766
4/9/2013	1.2744
3/9/2013	1.2776
2/9/2013	1.2732
30/8/2013	1.2744
29/8/2013	1.2763
28/8/2013	1.2819
27/8/2013	1.2843
26/8/2013	1.2798
23/8/2013	1.2808
22/8/2013	1.2842
21/8/2013	1.2771
20/8/2013	1.2762
19/8/2013	1.2754
16/8/2013	1.2702
15/8/2013	1.2713
14/8/2013	1.271
13/8/2013	1.2646
12/8/2013	1.2623
9/8/2013	1.2585
8/8/2013	1.2618
7/8/2013	1.2674
6/8/2013	1.2686
5/8/2013	1.2685
2/8/2013	1.2761
1/8/2013	1.2723
31/7/2013	1.272
30/7/2013	1.27
29/7/2013	1.2663
26/7/2013	1.2637
25/7/2013	1.2682
24/7/2013	1.2666
23/7/2013	1.2663
22/7/2013	1.2622
19/7/2013	1.2654
18/7/2013	1.266
17/7/2013	1.2633
16/7/2013	1.2593
15/7/2013	1.2672
12/7/2013	1.2645
11/7/2013	1.2615
10/7/2013	1.2758
9/7/2013	1.2791
8/7/2013	1.2814
5/7/2013	1.2747
4/7/2013	1.2719
3/7/2013	1.2727
2/7/2013	1.267
1/7/2013	1.2677
28/6/2013	1.2655
27/6/2013	1.2647
26/6/2013	1.2769
25/6/2013	1.2699
24/6/2013	1.2799
21/6/2013	1.2723
20/6/2013	1.2745
